"","vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","target_stake_self","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","score","eligible_algo_stake","rank","in_algo_stake_set","eligible_mnde_stake","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"767","FGtsnE1HB4bBi6g4xAt5mvWtuC3qBPWPBgWVrnRmUiVH",60169.105595313,62994.694607427,0.125278254745541,0.193593684474691,0.0853035426794394,10,311337.27,"OVH SAS",0,0,0.370569041681315,0.883137981857192,0.838079829055412,0.769621104290303,TRUE,1185,FALSE,FALSE,0,0,0,0
"855","FvrZudS8hmEfM4PUF2xgVxzgyDqRJdT9byHmdkzAQWps",79563.623774142,82148.2661221267,0.125278254745541,0.114640581640582,0.0726466990125248,10,310638.6,"OVH SAS",0,0,0.370569041681315,0.900477288617193,0.836199099407573,0.769508182004273,TRUE,1186,FALSE,FALSE,0,0,0,0
"825","B1rr3WM3fYZMaaUQ8SrMzdUojTWExubWKikL5CJgeGdP",88584.916672209,91122.1169910484,0.125278254745541,0.118892965587045,0.0769514391800528,10,310849.47,"OVH SAS",0,0,0.370569041681315,0.894579988132872,0.836766734286471,0.769491185720016,TRUE,1187,FALSE,FALSE,0,0,0,0
"737","4PTVcstjs4s89uETGapnjTNPDa4XfHF9kLUu8WCeYNQb",81764.599605242,84246.7772190685,0.125278254745541,0.178868356662407,0.093239431962425,10,311659.65,"OVH SAS",0,0,0.370569041681315,0.872266170344595,0.838947634491269,0.769452353739993,TRUE,1188,FALSE,FALSE,0,0,0,0
"852","8vrKvjW3FAWxHkUu82VSyeJhGsPp9Y4v3g7nR9JrReqh",79570.117536486,82156.1046505738,0.125278254745541,0.0964661599012193,0.074421189757603,10,310672.44,"OVH SAS",0,0,0.370569041681315,0.898046316079219,0.836290192328813,0.769391255594614,TRUE,1189,FALSE,FALSE,0,0,0,0
"802","7SqriECKvF3JGnhVYBU6D2jsYePUcVeavSLLmJFrrzAM",60450.124327702,63211.9037250181,0.125278254745541,0.126792953423388,0.0820513783572012,10,311026.95,"OVH SAS",0,0,0.370569041681315,0.887593300758272,0.837244487586167,0.76932125076789,TRUE,1190,FALSE,FALSE,0,0,0,0
"780","HNXuDfYtRnRjcUJHqfNg6sKzeqfz3YBCXeZQEBwZJg16",60599.463340372,63391.8074059264,0.125278254745541,0.186816957552252,0.085690708200494,10,311208.66,"OVH SAS",0,0,0.370569041681315,0.882607582500675,0.837733627501017,0.769313995451806,TRUE,1191,FALSE,FALSE,0,0,0,0
"769","7ECQ4mUCMpxF8kchT5sHg5JpwV9eves7yme4GB72m1uk",79046.798529266,81423.8621762639,0.125278254745541,0.147444329020416,0.0885563250586409,10,311313.6,"OVH SAS",0,0,0.370569041681315,0.87868181624586,0.838016112464225,0.769229309557749,TRUE,1192,FALSE,FALSE,0,0,0,0
"770","HdP3326wLHUqtzNvVfxFWtfp5EA8njHdfwnWfPoCBjWa",79774.553473031,82039.4843724331,0.125278254745541,0.129165629374439,0.0891960135896915,10,311301.54,"OVH SAS",0,0,0.370569041681315,0.877805471719323,0.837983648497613,0.769136926158314,TRUE,1193,FALSE,FALSE,0,0,0,0
"940","C6uqzABsRPmFd14iL9Ej36AbddVxXPJWV6jwbLZYdYJM",79616.559099091,82203.1716865291,0.125278254745541,0.0715709712992322,0.0557738689338451,10,309564.54,"OVH SAS",0,0,0.370569041681315,0.923592307206573,0.833307868231828,0.76906223637596,TRUE,1194,FALSE,FALSE,0,0,0,0
"965","FxQLh2b8JnBFwPw325tix5x6BEJ7ibmqz2LyKLZWiGAX",79033.629555353,81433.0547717886,0.125278254745541,0.050854637552311,0.0503567461165467,10,309221.1,"OVH SAS",0,0,0.370569041681315,0.931013521907302,0.832383371988604,0.768921948088921,TRUE,1195,FALSE,FALSE,0,0,0,0
"1015","E8LaCcF1nuanxsXozu6eULNw32M1joBja9QjpcLiHYxe",88655.248409081,91181.2087401707,0.125278254745541,0.0474560744030053,0.0338206455557695,10,308313.63,"OVH SAS",0,0,0.370569041681315,0.953667236196833,0.829940579635241,0.768785470454759,TRUE,1196,FALSE,FALSE,0,0,0,0
"996","EwyKH3mvN2EBSCFmWZmyahRUQbR4WgYqbhzmAg2LYpFL",79370.741139317,81763.0601843167,0.125278254745541,0.0662668827567875,0.0434052576881938,10,308718.72,"OVH SAS",0,0,0.370569041681315,0.940536748508646,0.831031029737639,0.768614240711359,TRUE,1197,FALSE,FALSE,0,0,0,0
"1045","23Zb7GQBxknEZcBQYAgbjaE9Z8waYcgig6aFUV6birfy",1.004279402,28610.6289362147,0.125278254745541,0.0362637362637363,0.0238000328621599,10,307648.17,"OVH SAS",0,0,0.370569041681315,0.967395025050846,0.828149247029789,0.768463506054721,FALSE,1198,FALSE,FALSE,0,0,0,0
"910","EHhxJpoAZXSSmUBhUXUMNd29verm4WdmaHQ2eZtU7fWR",118906.949524379,121383.916265849,0.125278254745541,0.0820692063282575,0.0703031897381892,10,309956.49,"OVH SAS",0,0,0.370569041681315,0.903687790956637,0.834362947146724,0.768342718906655,TRUE,1199,FALSE,FALSE,0,0,0,0
"998","DHXbmu3KUhHYn2Trned5ZUaGC6GRgHYhJoRbCr75XQxj",79568.607426761,82155.0519122695,0.125278254745541,0.0558557451320609,0.0460105222191184,10,308697.48,"OVH SAS",0,0,0.370569041681315,0.936967653236438,0.830973854393457,0.768295713887203,TRUE,1200,FALSE,FALSE,0,0,0,0
"56","8RDsLp5kLZEt2swpKne8JuZAN6PFRX1ak29Hci2DT1Xa",1213387.12957212,1216000.32539681,0.199034148368202,0.0622641447119397,0.0622641447119397,3,337033.387,"TERASWITCH",0,0,0,0.914700921199525,0.907250466232091,0.768246583347726,TRUE,1201,FALSE,FALSE,0,0,0,0
"884","6HNqJpARCvuabtvJFWXbTedMrRpZHZYd7MgYmuFhcbXM",91510.482495553,94040.8268577981,0.125278254745541,0.175357234804246,0.079274432052435,10,310232.16,"OVH SAS",0,0,0.370569041681315,0.891397592341667,0.835105015279061,0.767968140653454,TRUE,1202,FALSE,FALSE,0,0,0,0
"1023","5KSmoK86N7FyRkcj6ZqjY5Qxy8oZxovBCedR5onvQojh",79590.309467596,82176.3382320822,0.125278254745541,0.0427958755349647,0.0385859763210398,10,308132.01,"OVH SAS",0,0,0.370569041681315,0.947138947302195,0.829451681988798,0.767907219273292,TRUE,1203,FALSE,FALSE,0,0,0,0
"44","BkSS8kGUNcQkTgEKMmBhHxGVLdzw43EAzDYpZqyyxFrT",2991991.29495469,2998531.97784769,0.199034148368202,0.127260536324526,0.127260536324526,5,340143.32,"TERASWITCH",0,0,0,0.825658786989572,0.915622005293296,0.767836833840194,TRUE,1204,FALSE,FALSE,0,0,0,0
"922","AUTnPgB8m6qsctP9RRAcmnVrLSpZbBYB8nQAzYUN5j8q",79362.219710751,81731.5955788529,0.125278254745541,0.116474369606142,0.0733993437133796,10,309845.25,"OVH SAS",0,0,0.370569041681315,0.89944619921664,0.834063503394988,0.767786101271473,TRUE,1205,FALSE,FALSE,0,0,0,0
"1060","EpN7127yV86ohorE89X9PTts6nN1P2KNqBU3jNERzWBj",101.047102028,34725.9598263341,0.125278254745541,0.0485119047619048,0.0210298863420134,10,307175.04,"OVH SAS",0,0,0.370569041681315,0.971190001235038,0.82687564201128,0.767775731131574,FALSE,1206,FALSE,FALSE,0,0,0,0
"995","53gnaHMxDzGTZ9A58S4jbc1qzhYT4X51thUD4MdSBiyo",25111.358614748,50915.1147786318,0.125278254745541,0.0638253929041973,0.0516163692848645,10,308727.63,"OVH SAS",0,0,0.370569041681315,0.929287894800557,0.831055014309987,0.767767393943312,TRUE,1207,FALSE,FALSE,0,0,0,0
"1059","J2bkHz1mLXNjaEqjYFDBzfJagNvSHPqDf8hQnWiAnmuQ",101.04721067,34732.1975780343,0.125278254745541,0.0403125,0.0234257196753468,10,307210.41,"OVH SAS",0,0,0.370569041681315,0.967907817287305,0.826970853495449,0.767596495046494,FALSE,1208,FALSE,FALSE,0,0,0,0
"874","5PyiGb6dNrCaKTkMfovKRQPYgH5zizcsvXp9YUAVWqbo",78823.212223417,81222.7790433259,0.125278254745541,0.154541071247593,0.0865546212881543,10,310385.97,"OVH SAS",0,0,0.370569041681315,0.881424060412931,0.83551905198757,0.767519435665481,TRUE,1209,FALSE,FALSE,0,0,0,0
"1000","B8hm97eAYVeYY9pdtxNBtQtLcLg1RV7sx5s6odV6Ur5d",79378.437624955,81740.9246362631,0.125278254745541,0.0589040639312379,0.0539102906510357,10,308657.52,"OVH SAS",0,0,0.370569041681315,0.926145325665778,0.830866287220503,0.767380483171803,TRUE,1210,FALSE,FALSE,0,0,0,0
"61","5XdXohV5nSKUmsxrE5qVmpKh32xJKdg7rbsxz2iR4dJ4",3043370.00591754,3049898.55464192,0.199034148368202,0.0466235825654656,0.0466235825654656,4,335815.2,"TERASWITCH",0,0,0,0.936127788125716,0.903971263736619,0.767372340422454,TRUE,1211,FALSE,FALSE,0,0,0,0
"848","5xyBz6L1dwHRKAnaNWVeJdUfUMw4GsU4tBRPZyRfajnk",79568.927948576,82157.9046293284,0.125278254745541,0.225515763281689,0.0940435579939419,10,310685.94,"OVH SAS",0,0,0.370569041681315,0.871164553835684,0.836326532589946,0.767351381776752,TRUE,1212,FALSE,FALSE,0,0,0,0
"1037","B1u239YMZcL2FuPRVHenVxd7sdUXdpVuqukLcoPbNP6V",25100.086610418,40625.187174364,0.125278254745541,0.0725644841269841,0.0396312989789609,10,307900.62,"OVH SAS",0,0,0.370569041681315,0.945706902259539,0.828828809912977,0.767317929596303,TRUE,1213,FALSE,FALSE,0,0,0,0
"871","Fhks5gukimP6vxKYbRY4V1aw888EgHhpdDSscD9V6bub",60178.124842409,63003.58477128,0.125278254745541,0.271262531328321,0.0890335229691288,10,310397.22,"OVH SAS",0,0,0.370569041681315,0.878028076563761,0.835549335538514,0.76728150117781,TRUE,1214,FALSE,FALSE,0,0,0,0
"885","7teJuHhmHjCHDZiB2TEgdS5wFru4sRJB9JJR4wAQ8pM5",60678.890328256,63470.9884530632,0.125278254745541,0.244637018754666,0.0882474834922156,10,310215.51,"OVH SAS",0,0,0.370569041681315,0.879104915306054,0.835060195623664,0.766988073454255,TRUE,1215,FALSE,FALSE,0,0,0,0
"933","6tZcqt31FzJv6DhnNeS8xBCH66gvcL5ACrfqyqxQvgJg",79575.474636555,82162.0889723195,0.125278254745541,0.142111185915534,0.0780934047716881,10,309672.54,"OVH SAS",0,0,0.370569041681315,0.893015546616186,0.833598590320893,0.766933810245211,TRUE,1216,FALSE,FALSE,0,0,0,0
"993","2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq",79616.682437546,82742.8945085689,0.125278254745541,0.100194345160773,0.0617047900179128,10,308795.67,"OVH SAS",0,0,0.370569041681315,0.915467211981226,0.831238169226098,0.766845152892679,TRUE,1217,FALSE,FALSE,0,0,0,0
"983","HXnHzBUQVZAmovjMb7vbm8G53XS3W4KVrzpF6jiozrJ3",79565.667692648,82151.9822579459,0.125278254745541,0.0723245341614907,0.0653858013152191,10,308948.76,"OVH SAS",0,0,0.370569041681315,0.910424392005668,0.831650267787347,0.766774242557059,TRUE,1218,FALSE,FALSE,0,0,0,0
"923","4a96rzedYGQVFPz53Vj3mfFGsWSNmb59wHAFZNrNCXyb",44770.775628347,69983.1861726187,0.125278254745541,0.206883841273143,0.0850101015205128,10,309818.61,"OVH SAS",0,0,0.370569041681315,0.883539983051529,0.833991791946352,0.766507383529052,TRUE,1219,FALSE,FALSE,0,0,0,0
"905","3khMmeupU7B6ZSDSbTX5cYtME9yVqeJ178PQD7mCE7g1",75872.790647927,78402.0186444501,0.125278254745541,0.222929265179265,0.0912694848635006,10,310015.89,"OVH SAS",0,0,0.370569041681315,0.874964909299435,0.83452284429571,0.766256264278397,TRUE,1220,FALSE,FALSE,0,0,0,0
"908","2yruMEFWuAJ9C2jv5JyjAfgTZVGhCmv5945TUwdP17kk",79380.870892919,81777.6665532991,0.125278254745541,0.172643557422969,0.0940435579939419,10,309967.38,"OVH SAS",0,0,0.370569041681315,0.871164553835685,0.834392261624038,0.765863481033746,TRUE,1221,FALSE,FALSE,0,0,0,0
"59","7emL18Bnve7wbYE9Az7vYJjikxN6YPU81igf6rVU5FN8",1146735.18154484,1214074.24380186,0.199034148368202,0.0669670374022531,0.0669670374022531,2,336093.254,"TERASWITCH",0,0,0,0.908258169660303,0.904719749289884,0.765804281735319,TRUE,1222,FALSE,FALSE,0,0,0,0
"936","4KAmS9X8tGJPPzDdwT9Fa9F1y3GZEoacGhMqJ6zstUXN",44021.58653816,66483.4916183433,0.125278254745541,0.195496336215646,0.0877429943287068,10,309613.5,"OVH SAS",0,0,0.370569041681315,0.87979604277775,0.833439662245537,0.765794672968904,TRUE,1223,FALSE,FALSE,0,0,0,0
"63","FcZ4eXb2NKG5ybLcrY9JjioDwxAVGTnsoFRvtmEpwzGo",654366.154179118,656202.307176152,0.199034148368202,0.0493944659900728,0.0493944659900728,4,335182.464,"TERASWITCH",0,0,0,0.932331802415546,0.902268019924154,0.765770153973622,TRUE,1224,FALSE,FALSE,0,0,0,0
"1020","J6XZBDuUpuBzgcVGmY8NgHQYKbGZegoYmbpadAKo1qRw",118578.728348006,121056.07759277,0.125278254745541,0.0645673807307363,0.061060742456665,10,308196.36,"OVH SAS",0,0,0.370569041681315,0.916349528183147,0.829624903900198,0.765672050042135,TRUE,1225,FALSE,FALSE,0,0,0,0
"1035","E7SeJHDuThghiqzyq5WRP67zGr4JzLCQYqeAeHKc8vwM",60166.413412878,62991.5339300355,0.125278254745541,0.0593083402951824,0.0556515892691928,10,307912.59,"OVH SAS",0,0,0.370569041681315,0.923759824849337,0.828861031611182,0.765654478794137,TRUE,1226,FALSE,FALSE,0,0,0,0
"990","FD1S7VFjDhWXwq5hnFpmAMqnt8cadQf9o3pNzr3ETJTZ",79034.917839506,81434.4243079723,0.125278254745541,0.131764022462655,0.0756241137517369,10,308808.99,"OVH SAS",0,0,0.370569041681315,0.896398364291857,0.831274024950416,0.765405899781434,TRUE,1227,FALSE,FALSE,0,0,0,0
"935","7tr5vUb3j36k4p9bs2tr1GwRFoSsEWd4LEut8e8HJZEv",78687.339677079,81087.6636815322,0.125278254745541,0.174669295388936,0.0922360874808196,10,309635.28,"OVH SAS",0,0,0.370569041681315,0.873640707173077,0.833498291200165,0.765366284810566,TRUE,1228,FALSE,FALSE,0,0,0,0
"1071","3uvqr8aX2fS3W9XHdud5avRGbUtY9uswBGmr9S2N7uF2",60469.275334971,63271.2815642611,0.125278254745541,0.052752270374553,0.0416263596151171,10,307025.73,"OVH SAS",0,0,0.370569041681315,0.94297375888782,0.826473718723149,0.765296079190918,TRUE,1229,FALSE,FALSE,0,0,0,0
"1040","Dcd4JMKNuAzoSbV48FmpmdiA1iPZ1FpZp4QPjBXdrNj1",81115.597037327,83161.1441470099,0.125278254745541,0.13123023715415,0.0634029797831922,10,307819.26,"OVH SAS",0,0,0.370569041681315,0.913140768355012,0.828609799272549,0.764644372649471,TRUE,1230,FALSE,FALSE,0,0,0,0
"952","NfqEUZxKU4J7C4HobtMRFhBP6MvKvNCoa7wXSdwZNcg",44669.585364792,62917.3858688148,0.125278254745541,0.209600795038295,0.0940435579939419,10,309354.84,"OVH SAS",0,0,0.370569041681315,0.871164553835685,0.832743382842228,0.764595112740046,TRUE,1231,FALSE,FALSE,0,0,0,0
"1081","CL7oixKy7o7uYF6mvX1TNHwFBV6Baf7e1QkQ4ENHEw1K",25100.086477498,43348.4771566238,0.125278254745541,0.066854743083004,0.0428855117601297,10,306619.74,"OVH SAS",0,0,0.370569041681315,0.941248777061825,0.825380845936674,0.764322716907015,TRUE,1232,FALSE,FALSE,0,0,0,0
"1131","s3VmkGqtdEGV5gswgSLm5mpeVA6WF4oUEhVJWW17Tjz",14932.98198622,18435.5760705728,0.125278254745541,0.0241071428571429,0.0161480684822984,10,305122.5,"OVH SAS",0,0,0.370569041681315,0.977877872211695,0.821350468708613,0.764040049435419,TRUE,1233,FALSE,FALSE,0,0,0,0
"974","7BEkR6kjnh7XPxQ4Ew5ePby7orLrXKT4zDE97kbN1fiT",80696.598024648,83280.7271683476,0.125278254745541,0.303995174963925,0.093477504565136,10,309052.35,"OVH SAS",0,0,0.370569041681315,0.871940021582851,0.831929118724441,0.76402840709153,TRUE,1234,FALSE,FALSE,0,0,0,0
"1065","8XPteKmVNkkAwESc7b68BLKLLfHfBwKrag9jk2JnotqM",60163.038265043,62992.2914598516,0.125278254745541,0.0614105846554696,0.0559920433102358,10,307110.06,"OVH SAS",0,0,0.370569041681315,0.923293418120244,0.826700724221026,0.763956826437934,TRUE,1235,FALSE,FALSE,0,0,0,0
"1028","C4YfFSD2tgwmWN3gvewpmqEFsS8DTnN59puS7xLg3VHj",61200.06072699,64024.6485088149,0.125278254745541,0.134039149256541,0.0755461780962869,10,308091.6,"OVH SAS",0,0,0.370569041681315,0.896505132635763,0.829342903473806,0.763928634672035,TRUE,1236,FALSE,FALSE,0,0,0,0
"1084","G3hoDC6dGcCQryggaNeToFP24asGGw6u59zAm3hVnRx",0,43552.3096920767,0.125278254745541,0.050548644338118,0.0460091827920593,10,306378.63,"OVH SAS",0,0,0.370569041681315,0.936969488191287,0.824731808872838,0.763494281560177,FALSE,1237,FALSE,FALSE,0,0,0,0
"994","s1V1Y1XFHfr6pqs6edVNzA3W1kf9ye2J3VhrgKMQyb5",44241.021405817,65771.9326792742,0.125278254745541,0.304269529732916,0.0940435579939419,10,308780.28,"OVH SAS",0,0,0.370569041681315,0.871164553835685,0.831196741328406,0.763405388498644,TRUE,1238,FALSE,FALSE,0,0,0,0
"1115","BgHCEjv2ZmmWYGdKP7sow2MrtCkLo4iiEadMidxyusqL",0,43523.9261962611,0.125278254745541,0.0578491704374057,0.0342683734137352,10,305726.58,"OVH SAS",0,0,0.370569041681315,0.953053869161688,0.822976574260112,0.763381361163496,FALSE,1239,FALSE,FALSE,0,0,0,0
"1422","4xtLq63x83LQTusziYCGotU1fzwAyZLkEyvzb7Gkhuox",14812.393884433,14837.3113608663,0.0112659063346274,0.119444444444444,0.0336830517807826,5,263039.705,"HURRICANE",0,0,0.943397118399069,0.953855733482219,0.708069005041336,0.763180001591825,TRUE,1240,FALSE,FALSE,0,0,0,0
"1029","HuoKCk1cRQ3NZyh6q6SkfTo1prQjqvWP36PzgXpj2koF",43513.304425217,67791.672456768,0.125278254745541,0.287937813283208,0.087716918083072,10,308082.42,"OVH SAS",0,0,0.370569041681315,0.879831766061857,0.829318192096235,0.762627059260526,TRUE,1241,FALSE,FALSE,0,0,0,0
"1095","J4oLW1wjuALZhiDUQeZF4fo9ZMwTCmup6YyjxAxwsjbH",0,43494.7204952701,0.125278254745541,0.0708314968784076,0.0499775565079956,10,306159.3,"OVH SAS",0,0,0.370569041681315,0.931532994622293,0.82414140076363,0.762621929663171,FALSE,1242,FALSE,FALSE,0,0,0,0
"64","J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF",129668.462329145,137076.794131826,0.199034148368202,0.0620120396192413,0.0544153493411854,4,333816.576,"TERASWITCH",3e+12,0,0,0.92545341796819,0.898591225361303,0.762412743967786,TRUE,1243,FALSE,FALSE,0,0,0,0
"1413","CKLRSR1fxYybR553rjwknHdnShRFmYAcCZWvoTExBqBp",79529.518454195,82116.7268644453,0.0240306940461766,0.3313649833139,0.0940435579939419,10,270464.04,"IS-AS-1",0,0,0.879263461857202,0.871164553835685,0.728054358570164,0.762325774096287,TRUE,1244,FALSE,FALSE,0,0,0,0
"1042","AAfutJ61CwSB4Y1t5iBPVRRaq33nCDEot4WxbdQ6Bahn",42454.349247822,70714.4162071517,0.125278254745541,0.218956183505422,0.0837515036662838,10,307715.67,"OVH SAS",0,0,0.370569041681315,0.885264205524071,0.828330948335455,0.762285520941634,TRUE,1245,FALSE,FALSE,0,0,0,0
"1106","3Pb8KDmneuKuS38aDSFnK1WGz18aZN5Tuyu5ZaNUnySc",75003.677487429,77573.8638151327,0.125278254745541,0.0618139414192046,0.0490343397077954,10,305946.9,"OVH SAS",0,0,0.370569041681315,0.932825159230647,0.823569647321804,0.76228151660087,TRUE,1246,FALSE,FALSE,0,0,0,0
"1167","9hRVfSz8GudfGFQd3X7HTjaGRiuwj7dpjS3jtuy8c7mk",79468.858403346,81848.0696259436,0.113599036989963,0.227091619981326,0.0868070592218394,10,303501.15,"HVC-AS",0,0,0.429248508754333,0.88107823179363,0.816986003346534,0.762264252520588,TRUE,1247,FALSE,FALSE,0,0,0,0
"1133","6RQdHENYWZaBpR5XTJvMpvd9CyXettKDHWLKj9CjRGrw",0,43433.7784688039,0.125278254745541,0.0306608716361038,0.0306608716361038,10,304983.18,"OVH SAS",0,0,0.370569041681315,0.957995984400349,0.820975437213719,0.762222187684629,FALSE,1248,FALSE,FALSE,0,0,0,0
"1169","7ivW2gg6DgMzvjnp4L2vXBixrtjXLYgKueQKVGtrtREp",102.4222786,112.5834087029,0.125278254745541,0,0,10,303383.34,"OVH SAS",0,0,0.370569041681315,1,0.816668874001047,0.762140524874854,FALSE,1249,FALSE,FALSE,0,0,0,0
"1026","7UxHRYTt5PTTdTFega2nn7zg48NUW2QcKx6YuPtfoHhK",79355.504829719,81753.8237028857,0.125278254745541,0.184408805062075,0.0940435579939419,10,308101.5,"OVH SAS",0,0,0.370569041681315,0.871164553835685,0.829369552998637,0.761999859014206,TRUE,1250,FALSE,FALSE,0,0,0,0
"1030","53fAQnWfTPoTQUb3AwPsUZsTTe4djRHmW8U8yztvVF8G",79564.40397285,81755.9589978064,0.125278254745541,0.325507746845704,0.0940435579939419,10,308069.1,"OVH SAS",0,0,0.370569041681315,0.871164553835685,0.829282336371918,0.761932769301345,TRUE,1251,FALSE,FALSE,0,0,0,0
"1117","J16gLiz6BJC8CuFY2RETBnsu9MgthgVnpLHVJzvdu1bz",0,43444.4225566568,0.125278254745541,0.0486514967624413,0.0486514967624413,10,305596.44,"OVH SAS",0,0,0.370569041681315,0.933349636852801,0.82262625414279,0.761596173972564,FALSE,1252,FALSE,FALSE,0,0,0,0
"1141","6xyYaQaRwM2XtKykicXL7FdrtBqpxWQs1UsjQhcC1Uqy",79516.766947346,81915.618283363,0.125278254745541,0.0628663800136239,0.0334826116049356,10,304679.97,"OVH SAS",0,0,0.370569041681315,0.954130327511149,0.820159234948671,0.761296981566192,TRUE,1253,FALSE,FALSE,0,0,0,0
"1043","4KfAqBj3Jvi9GGngFK1MbZkjHTcSFyvhFnVwc2QrNiEh",60168.736015352,62993.8826787903,0.125278254745541,0.241834041406662,0.0940435579939419,10,307710.9,"OVH SAS",0,0,0.370569041681315,0.871164553835685,0.828318108109854,0.761191055253604,TRUE,1254,FALSE,FALSE,0,0,0,0
"1138","2PXahCdEhHwy2D4Q1cYx7LgyQR3HMV9zPqMUfuBszRLM",0,43422.9393057086,0.125278254745541,0.038348895113601,0.0376764292293281,10,304799.49,"OVH SAS",0,0,0.370569041681315,0.948384985923741,0.820480967393903,0.761102518709646,FALSE,1255,FALSE,FALSE,0,0,0,0
"1069","DnHUCbu4unnxGukqp5hJWZL6a1P5Msb491f6iybbRCF5",78927.401755615,81326.4116228933,0.125278254745541,0.175843298858005,0.083790367762421,10,307051.11,"OVH SAS",0,0,0.370569041681315,0.88521096345973,0.826542038414079,0.760905340843319,TRUE,1256,FALSE,FALSE,0,0,0,0
"1086","xSGajeS6niLPNiHGJBuy3nzQVUfyEAQV1yydrg74u4v",84407.876220228,86999.6853776409,0.125278254745541,0.116134476953442,0.0719127706995217,8,306323.844,"OVH SAS",0,0,0.370569041681315,0.901482737407895,0.824584332017547,0.760651087765076,TRUE,1257,FALSE,FALSE,0,0,0,0
"67","8ELJd5pyMH6VGpFjpDTMFiPVi1VxCpnqWy3B81nL5eTt",636465.000127734,637498.045692925,0.199034148368202,0.0608257117101091,0.0608257117101091,4,333085.248,"TERASWITCH",0,0,0,0.916671509738724,0.896622584583977,0.760222873506038,TRUE,1258,FALSE,FALSE,0,0,0,0
"1075","JBaE8QhwFwka2kZxdF1DJHKb7XGdSRuiWutVB9SyENbJ",79139.985936618,81523.7711565758,0.125278254745541,0.132804565822513,0.087716918083072,10,306907.47,"OVH SAS",0,0,0.370569041681315,0.879831766061857,0.826155378035623,0.760194125367747,TRUE,1259,FALSE,FALSE,0,0,0,0
"79","4PsiLMyoUQ7QRn1FFiFCvej4hsUTFzfvJnyN4bj1tmSN",430432.049340564,437648.794881276,0.199034148368202,0.0434291337798127,0.0434291337798127,5,332146.695,"TERASWITCH",1.5e+14,0,0,0.940504039336619,0.894096120798258,0.760112711332246,TRUE,1260,FALSE,FALSE,0,0,0,0
"1119","5szskKdH8nfnUuHTvn9hnhH3Xuvo7RVmcDDvD5WD7yNh",60167.621503606,62993.2472819017,0.125278254745541,0.0774572888334078,0.0628569036832009,10,305549.01,"OVH SAS",0,0,0.370569041681315,0.913888868059902,0.822498578692009,0.760000979872509,TRUE,1261,FALSE,FALSE,0,0,0,0
"1079","8d25KBXdovroNVbjRmvDeW7H3QMW2nfZZo7G9zQ693ki",45286.53436092,59448.1720419209,0.125278254745541,0.237868504044975,0.0875185739828647,10,306733.32,"OVH SAS",0,0,0.370569041681315,0.880103488561403,0.825686588667007,0.759854419891854,TRUE,1262,FALSE,FALSE,0,0,0,0
"1126","8HR5rCobbFMDe5EbgKdJLNDWVCeGG79w837BUxtsCngs",506279.86685807,507272.212512411,0.125278254745541,0.0603061329524514,0.0603061329524514,10,305320.41,"OVH SAS",0,0,0.370569041681315,0.917383309275962,0.821883216936823,0.759796427846679,TRUE,1263,FALSE,FALSE,0,0,0,0
"1143","Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw",79564.183541284,82105.6264964929,0.125278254745541,0.0629670084992666,0.0435802281746133,10,304467.75,"OVH SAS",0,0,0.370569041681315,0.94029704680909,0.81958796604366,0.759793445431409,TRUE,1264,FALSE,FALSE,0,0,0,0
"1132","AMvyqeuRBxcDuy38MuGtPksvBtpuT3NPyoiVBDbzza6P",79156.643187647,81529.634175155,0.125278254745541,0.0892004080942153,0.0578217034597835,10,305111.25,"OVH SAS",0,0,0.370569041681315,0.920786865978616,0.821320185157668,0.759625138532148,TRUE,1265,FALSE,FALSE,0,0,0,0
"82","E2qMG9hkptU3AcN8VwaZATfZxRHezn4Jf54Ae1YYhzUf",2509022.2955344,2514818.79492728,0.199034148368202,0.03587743128669,0.03587743128669,5,331498.985,"TERASWITCH",0,0,0,0.950849532220505,0.892352568906519,0.759567324714284,TRUE,1266,FALSE,FALSE,0,0,0,0
"1087","VNbW721iu6uVkrx246N2BiQth8u4b4SCPJwH3JvUovD",49732.783597823,74953.4831566433,0.125278254745541,0.12554289819376,0.0869083490690961,10,306308.61,"OVH SAS",0,0,0.370569041681315,0.880939469256976,0.824543324051761,0.759039291779786,TRUE,1267,FALSE,FALSE,0,0,0,0
"85","NDf9Pv6TAxTDPR6ud3djsd2Ux1WS2m2YfTw4qEmSnQH",578578.343075977,580692.387828124,0.199034148368202,0.036338764618401,0.036338764618401,4,331160.832,"TERASWITCH",0,0,0,0.950217526298045,0.891442304586302,0.758818505550851,TRUE,1268,FALSE,FALSE,0,0,0,0
"1135","FHER3MLPxuGfB66Stc2LwC5VvmBYWwUZ2Jz3dEUeW5wF",25117.866057763,47730.0410930341,0.125278254745541,0.239217881791411,0.0651093208056013,10,304925.67,"OVH SAS",0,0,0.370569041681315,0.910803157873019,0.820820627701293,0.758472886019121,TRUE,1269,FALSE,FALSE,0,0,0,0
